,schedule_season,week,playoff,team_home,score_home,score_away,team_away,home_div,away_div,home_spread,game_home_margin,over_under_line,game_total,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,home_W,home_L,home_T,away_W,away_L,away_T,home_streak,away_streak,h_made_playoffs,h_last_year_w,a_made_playoffs,a_last_year_w,same_div,same_conf,hPF,hPA,aPF,aPA
8235,2020,1,1,28,27.0,20.0,6,4.0,4.0,8.0,7.0,45.0,47.0,80,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,21,21,21,21
8236,2020,1,1,17,20.0,17.0,23,8.0,6.0,2.0,3.0,51.5,37.0,83,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,21,21,21,21
8237,2020,1,1,18,34.0,43.0,5,7.0,7.0,-2.5,-9.0,44.5,77.0,72,0,72.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,21,21,21,21
8238,2020,1,1,9,21.0,11.0,24,1.0,1.0,-7.0,10.0,41.5,32.0,53,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,21,21,21,21
8239,2020,1,1,10,34.0,23.0,12,9.0,9.0,-3.5,11.0,47.5,57.0,69,0,72.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,21,21,21,21
8240,2020,1,1,27,20.0,24.0,22,8.0,8.0,-6.5,-4.0,48.0,44.0,70,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,21,21,21,21
8241,2020,1,1,21,27.0,17.0,19,6.0,6.0,5.0,10.0,42.0,44.0,41,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,21,21,21,21
8242,2020,1,1,3,14.0,16.0,16,3.0,4.0,3.0,-2.0,41.0,30.0,49,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,21,21,21,21
8243,2020,1,1,13,16.0,26.0,11,6.0,2.0,5.5,-10.0,45.0,42.0,67,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,21,21,21,21
8244,2020,2,1,15,35.0,30.0,2,2.0,2.0,-6.0,5.0,43.0,65.0,46,0,0.0,0.0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,1,1,6,38,13,16
8245,2020,2,1,22,30.0,15.0,21,8.0,6.0,-7.0,15.0,46.5,45.0,31,0,72.0,0.0,0,1,1,0,0,1,0,0,0.0,0.0,0,0,0,0,0,1,24,20,27,17
8246,2020,2,1,1,17.0,13.0,13,7.0,6.0,-5.5,4.0,42.0,30.0,1,0,0.0,0.0,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,27,23,16,26
8247,2020,2,1,23,40.0,39.0,14,6.0,9.0,-3.5,1.0,53.5,79.0,75,0,72.0,0.0,0,1,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,1,17,20,25,38
8248,2020,2,1,5,42.0,21.0,4,7.0,7.0,-6.0,21.0,50.0,63.0,5,0,0.0,0.0,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,1,1,43,34,23,27
8249,2020,2,1,31,16.0,33.0,30,4.0,2.0,7.0,-17.0,49.0,49.0,74,0,72.0,0.0,0,1,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,1,20,34,38,6
8250,2020,2,1,6,28.0,11.0,18,4.0,7.0,-3.0,17.0,49.0,39.0,63,0,72.0,0.0,0,1,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,0,20,27,34,43
8251,2020,2,1,26,20.0,23.0,7,3.0,3.0,8.5,-3.0,47.5,43.0,83,0,0.0,0.0,0,0,1,0,0,1,0,0,0.0,0.0,0,0,0,0,1,1,16,13,34,20
8252,2020,2,1,24,28.0,31.0,0,1.0,1.0,5.5,-3.0,42.0,59.0,78,0,0.0,0.0,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,1,1,11,21,27,17
8253,2020,2,1,25,13.0,31.0,27,1.0,8.0,7.0,-18.0,41.5,44.0,67,0,0.0,0.0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,0,17,27,20,24
8254,2020,2,1,19,19.0,37.0,17,6.0,8.0,-1.5,-18.0,45.5,56.0,56,0,0.0,0.0,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,1,17,27,20,17
8255,2020,2,1,11,26.0,21.0,3,2.0,3.0,-6.5,5.0,40.5,47.0,50,0,0.0,0.0,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,26,16,14,16
8256,2020,2,1,20,35.0,30.0,9,8.0,1.0,-4.0,5.0,44.5,65.0,54,0,0.0,0.0,0,0,1,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,38,25,21,11
8257,2020,2,1,12,31.0,17.0,29,9.0,9.0,-8.0,14.0,47.0,48.0,44,0,0.0,0.0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,1,1,23,34,30,34
8258,2020,2,1,16,33.0,30.0,28,4.0,4.0,-7.5,3.0,44.0,63.0,47,0,0.0,0.0,0,0,1,0,0,1,0,0,0.0,0.0,0,0,0,0,1,1,16,14,27,20
8259,2020,2,1,8,34.0,24.0,10,0.0,9.0,5.5,10.0,48.5,58.0,84,0,0.0,0.0,0,0,1,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,34,30,34,23
8260,2020,3,1,28,13.0,31.0,24,4.0,1.0,-3.0,-18.0,48.0,44.0,80,0,0.0,0.0,0,0,1,1,0,0,2,0,-1.0,0.0,0,0,0,0,0,1,28,26,19,26
8261,2020,3,1,22,23.0,26.0,4,8.0,7.0,-5.5,-3.0,55.5,49.0,31,0,72.0,0.0,0,1,2,0,0,0,2,0,0.0,0.0,0,0,0,0,0,1,27,17,22,34
8262,2020,3,1,14,26.0,30.0,1,9.0,7.0,-3.0,-4.0,47.0,56.0,79,0,72.0,0.0,0,1,0,2,0,2,0,0,0.0,0.0,0,0,0,0,0,1,32,39,22,18
8263,2020,3,1,0,35.0,32.0,17,1.0,8.0,-2.0,3.0,47.0,67.0,71,0,0.0,0.0,0,0,2,0,0,2,0,0,0.0,0.0,0,0,0,0,0,0,29,22,28,18
8264,2020,3,1,15,34.0,20.0,21,2.0,6.0,-7.0,14.0,44.5,54.0,46,0,0.0,0.0,0,0,1,1,0,1,1,0,1.0,-1.0,0,0,0,0,0,0,20,34,21,23
8265,2020,3,1,3,10.0,28.0,12,3.0,9.0,6.0,-18.0,42.5,38.0,49,0,0.0,0.0,0,0,0,2,0,1,1,0,0.0,1.0,0,0,0,0,0,0,17,21,27,25
8266,2020,3,1,6,36.0,7.0,25,4.0,1.0,-11.5,29.0,44.0,43.0,63,0,72.0,0.0,0,1,1,1,0,0,2,0,1.0,0.0,0,0,0,0,0,1,24,19,15,29
8267,2020,3,1,26,16.0,21.0,29,3.0,9.0,-6.5,-5.0,43.5,37.0,83,0,0.0,0.0,0,0,1,1,0,0,2,0,-1.0,0.0,0,0,0,0,0,0,18,18,23,32
8268,2020,3,1,18,30.0,31.0,16,7.0,4.0,2.5,-1.0,50.0,61.0,72,0,72.0,0.0,0,1,0,2,0,2,0,0,0.0,0.0,0,0,0,0,0,0,22,35,24,22
8269,2020,3,1,9,36.0,20.0,8,1.0,0.0,-6.5,16.0,47.0,56.0,53,0,0.0,0.0,0,0,1,1,0,2,0,0,-1.0,0.0,0,0,0,0,0,1,25,23,34,27
8270,2020,3,1,10,30.0,37.0,5,9.0,7.0,-3.0,-7.0,53.0,67.0,69,0,72.0,0.0,0,1,1,1,0,2,0,0,-1.0,0.0,0,0,0,0,0,1,29,28,42,27
8271,2020,3,1,13,9.0,36.0,27,6.0,8.0,3.0,-27.0,43.0,45.0,67,0,0.0,0.0,0,0,0,2,0,1,1,0,0.0,1.0,0,0,0,0,0,1,14,21,25,18
8272,2020,3,1,19,23.0,23.0,2,6.0,2.0,-4.5,0.0,47.5,46.0,56,0,0.0,0.0,0,0,0,2,0,0,2,0,0.0,0.0,0,0,0,0,0,0,18,32,21,25
8273,2020,3,1,11,28.0,21.0,31,2.0,4.0,-4.0,7.0,46.0,49.0,50,0,0.0,0.0,0,0,2,0,0,0,2,0,0.0,0.0,0,0,0,0,0,1,26,18,18,33
8274,2020,3,1,20,38.0,31.0,23,8.0,6.0,-5.0,7.0,56.5,69.0,54,0,0.0,0.0,0,0,2,0,0,1,1,0,0.0,1.0,0,0,0,0,0,1,36,27,28,29
8275,2020,3,1,30,20.0,34.0,7,2.0,3.0,-3.0,-14.0,54.0,54.0,42,0,0.0,0.0,0,0,2,0,0,2,0,0,0.0,0.0,0,0,0,0,0,1,35,11,28,20
8276,2020,4,1,25,28.0,37.0,3,1.0,3.0,-1.5,-9.0,41.0,65.0,67,0,0.0,0.0,0,0,0,3,0,0,3,0,0.0,0.0,0,0,0,0,0,1,12,31,15,23
8277,2020,4,1,29,31.0,21.0,22,9.0,8.0,3.0,10.0,51.5,52.0,39,0,0.0,0.0,0,0,1,2,0,2,1,0,1.0,-1.0,0,0,0,0,0,1,22,27,25,20
8278,2020,4,1,1,11.0,19.0,6,7.0,4.0,3.0,-8.0,43.0,30.0,1,0,0.0,0.0,0,0,3,0,0,2,1,0,0.0,2.0,0,0,0,0,0,0,24,20,28,15
8279,2020,4,1,2,33.0,25.0,28,2.0,4.0,-2.5,8.0,49.0,58.0,48,0,0.0,0.0,0,0,0,2,1,1,2,0,0.0,-2.0,0,0,0,0,0,1,22,24,23,28
8280,2020,4,1,23,38.0,49.0,15,6.0,2.0,-3.5,-11.0,56.0,87.0,75,0,72.0,0.0,0,1,1,2,0,2,1,0,-1.0,2.0,0,0,0,0,0,0,29,32,25,29
8281,2020,4,1,4,29.0,35.0,10,7.0,9.0,3.0,-6.0,54.5,64.0,55,0,72.0,0.0,0,1,1,2,0,1,2,0,1.0,-2.0,0,0,0,0,0,1,23,30,29,31
8282,2020,4,1,31,23.0,31.0,18,4.0,7.0,-3.5,-8.0,53.5,54.0,74,0,72.0,0.0,0,1,0,3,0,0,3,0,0.0,0.0,0,0,0,0,0,0,19,31,25,34
8283,2020,4,1,8,23.0,30.0,0,0.0,1.0,3.0,-7.0,53.0,53.0,84,0,0.0,0.0,0,0,2,1,0,3,0,0,-1.0,0.0,0,0,0,0,0,1,29,30,31,25
8284,2020,4,1,17,17.0,9.0,13,8.0,6.0,-13.0,8.0,48.5,26.0,83,0,0.0,0.0,0,0,2,1,0,0,3,0,-1.0,0.0,0,0,0,0,0,1,29,23,12,26
8285,2020,4,1,24,23.0,31.0,20,1.0,8.0,5.5,-8.0,54.5,54.0,78,0,0.0,0.0,0,0,1,2,0,3,0,0,1.0,0.0,0,0,0,0,0,0,23,21,37,28
8286,2020,4,1,27,20.0,25.0,19,8.0,6.0,-7.5,-5.0,45.0,45.0,70,0,0.0,0.0,0,0,2,1,0,0,2,1,2.0,0.0,0,0,0,0,0,1,29,15,19,29
8287,2020,4,1,12,38.0,31.0,26,9.0,3.0,-7.0,7.0,42.5,69.0,44,0,0.0,0.0,0,0,2,1,0,1,2,0,2.0,-2.0,0,0,0,0,0,0,27,20,17,19
8288,2020,4,1,21,17.0,31.0,30,6.0,2.0,14.0,-14.0,45.0,48.0,41,0,0.0,0.0,0,0,1,2,0,2,1,0,-2.0,-1.0,0,0,0,0,0,0,20,27,30,18
8289,2020,4,1,5,30.0,16.0,14,7.0,9.0,-7.0,14.0,56.5,46.0,5,0,0.0,0.0,0,0,3,0,0,0,3,0,0.0,0.0,0,0,0,0,0,1,40,28,30,36
8290,2020,4,1,7,26.0,10.0,9,3.0,1.0,-7.0,16.0,53.0,36.0,7,0,0.0,0.0,0,0,3,0,0,2,1,0,0.0,1.0,0,0,0,0,0,1,30,20,29,22
8291,2020,5,1,1,20.0,19.0,12,7.0,9.0,3.5,1.0,44.5,39.0,1,0,0.0,0.0,0,0,3,1,0,3,1,0,-1.0,3.0,0,0,0,0,0,1,21,20,30,23
8292,2020,5,1,14,16.0,23.0,29,9.0,9.0,-2.5,-7.0,54.0,39.0,79,0,72.0,0.0,0,1,0,4,0,2,2,0,0.0,2.0,0,0,0,0,1,1,26,34,24,25
8293,2020,5,1,30,27.0,3.0,2,2.0,2.0,-11.0,24.0,50.5,30.0,42,0,0.0,0.0,0,0,3,1,0,1,2,1,1.0,1.0,0,0,0,0,1,1,30,18,24,24
8294,2020,5,1,15,32.0,23.0,6,2.0,4.0,-1.0,9.0,48.0,55.0,46,0,0.0,0.0,0,0,3,1,0,3,1,0,3.0,3.0,0,0,0,0,0,1,31,31,25,14
8295,2020,5,1,23,37.0,34.0,13,6.0,6.0,-8.0,3.0,53.0,71.0,75,0,72.0,0.0,0,1,1,3,0,0,4,0,-2.0,0.0,0,0,0,0,1,1,31,36,11,24
8296,2020,5,1,31,30.0,14.0,28,4.0,4.0,-5.5,16.0,54.5,44.0,74,0,72.0,0.0,0,1,0,4,0,1,3,0,0.0,-3.0,0,0,0,0,1,1,20,31,23,29
8297,2020,5,1,7,32.0,40.0,8,3.0,0.0,-10.5,-8.0,54.5,72.0,7,0,0.0,0.0,0,0,4,0,0,2,2,0,0.0,-2.0,0,0,0,0,0,1,29,17,27,30
8298,2020,5,1,25,10.0,30.0,22,1.0,8.0,7.0,-20.0,47.5,40.0,67,0,0.0,0.0,0,0,0,4,0,2,2,0,0.0,-2.0,0,0,0,0,0,0,16,32,24,23
8299,2020,5,1,11,38.0,29.0,19,2.0,6.0,-7.0,9.0,43.5,67.0,50,0,0.0,0.0,0,0,4,0,0,1,2,1,0.0,1.0,0,0,0,0,0,0,26,19,21,26
8300,2020,5,1,27,17.0,43.0,24,8.0,1.0,-7.5,-26.0,51.0,60.0,70,0,0.0,0.0,0,0,2,2,0,1,3,0,-1.0,-1.0,0,0,0,0,0,0,26,17,23,24
8301,2020,5,1,20,27.0,26.0,18,8.0,7.0,-6.5,1.0,56.5,53.0,54,0,0.0,0.0,0,0,4,0,0,1,3,0,0.0,1.0,0,0,0,0,0,1,35,27,26,31
8302,2020,5,1,21,10.0,30.0,17,6.0,8.0,7.0,-20.0,46.0,40.0,41,0,0.0,0.0,0,0,1,3,0,3,1,0,-3.0,1.0,0,0,0,0,0,1,19,28,26,20
8303,2020,5,1,10,30.0,27.0,26,9.0,3.0,-7.0,3.0,49.5,57.0,69,0,72.0,0.0,0,1,2,2,0,1,3,0,1.0,-3.0,0,0,0,0,0,0,30,30,20,23
8304,2020,5,1,16,42.0,16.0,0,4.0,1.0,3.5,26.0,53.0,58.0,47,0,0.0,0.0,0,0,4,0,0,4,0,0,0.0,0.0,0,0,0,0,0,1,26,24,30,25
8305,2020,6,1,29,16.0,23.0,1,9.0,7.0,-1.5,-7.0,44.5,39.0,39,0,0.0,0.0,0,0,3,2,0,4,1,0,3.0,1.0,0,0,0,0,0,1,24,23,21,20
8306,2020,6,1,6,31.0,27.0,2,4.0,2.0,-7.5,4.0,45.5,58.0,63,0,72.0,0.0,0,1,3,2,0,1,3,1,-1.0,-1.0,0,0,0,0,0,1,25,17,20,25
8307,2020,6,1,28,16.0,34.0,4,4.0,7.0,3.0,-18.0,54.5,50.0,80,0,0.0,0.0,0,0,1,4,0,2,3,0,-4.0,1.0,0,0,0,0,0,0,21,29,24,31
8308,2020,6,1,24,24.0,0.0,25,1.0,1.0,-9.0,24.0,47.0,24.0,78,0,0.0,0.0,0,0,2,3,0,0,5,0,1.0,0.0,0,0,0,0,1,1,27,22,15,32
8309,2020,6,1,18,23.0,40.0,14,7.0,9.0,-4.0,-17.0,54.0,63.0,72,0,72.0,0.0,0,1,1,4,0,0,5,0,-1.0,0.0,0,0,0,0,0,1,26,30,24,32
8310,2020,6,1,9,12.0,18.0,3,1.0,3.0,-8.0,-6.0,45.0,30.0,53,0,0.0,0.0,0,0,2,3,0,2,3,0,-2.0,2.0,0,0,0,0,0,1,24,23,20,24
8311,2020,6,1,13,20.0,19.0,21,6.0,6.0,-2.5,1.0,43.0,39.0,67,0,0.0,0.0,0,0,0,5,0,1,4,0,0.0,-4.0,0,0,0,0,1,1,16,26,17,28
8312,2020,6,1,19,28.0,30.0,30,6.0,2.0,10.0,-2.0,46.5,58.0,56,0,0.0,0.0,0,0,1,3,1,4,1,0,-1.0,2.0,0,0,0,0,0,0,22,29,29,15
8313,2020,6,1,11,38.0,7.0,15,2.0,2.0,-3.0,31.0,51.0,45.0,50,0,0.0,0.0,0,0,4,0,0,4,1,0,0.0,4.0,0,0,0,0,1,1,29,21,31,29
8314,2020,6,1,27,24.0,16.0,17,8.0,8.0,2.5,8.0,51.5,40.0,70,0,0.0,0.0,0,0,2,3,0,4,1,0,-2.0,2.0,0,0,0,0,1,1,24,22,27,18
8315,2020,6,1,12,38.0,10.0,5,9.0,7.0,1.0,28.0,55.0,48.0,44,0,0.0,0.0,0,0,3,2,0,4,1,0,-1.0,-1.0,0,0,0,0,0,1,27,22,38,25
8316,2020,6,1,16,42.0,36.0,31,4.0,4.0,-3.5,6.0,53.5,78.0,47,0,0.0,0.0,0,0,4,0,0,1,4,0,0.0,1.0,0,0,0,0,1,1,30,22,22,28
8317,2020,6,1,0,17.0,26.0,7,1.0,3.0,5.0,-9.0,57.5,43.0,71,0,0.0,0.0,0,0,4,1,0,4,1,0,-1.0,-1.0,0,0,0,0,0,1,27,28,29,22
8318,2020,6,1,23,10.0,38.0,22,6.0,8.0,1.0,-28.0,55.0,48.0,75,0,72.0,0.0,0,1,2,3,0,3,2,0,1.0,1.0,0,0,0,0,0,1,32,36,25,20
8319,2020,7,1,19,22.0,21.0,13,6.0,6.0,-4.5,1.0,45.0,43.0,56,0,0.0,0.0,0,0,1,4,1,1,5,0,-2.0,1.0,0,0,0,0,1,1,23,29,16,25
8320,2020,7,1,22,37.0,34.0,20,8.0,8.0,3.5,3.0,56.0,71.0,31,0,72.0,0.0,0,1,4,2,0,5,1,0,2.0,-1.0,0,0,0,0,1,1,27,18,33,27
8321,2020,7,1,14,22.0,23.0,4,9.0,7.0,-2.0,-1.0,55.0,45.0,79,0,72.0,0.0,0,1,1,5,0,2,3,0,1.0,0.0,0,0,0,0,0,1,27,30,26,28
8322,2020,7,1,2,34.0,37.0,15,2.0,2.0,3.0,-3.0,51.0,71.0,48,0,0.0,0.0,0,0,1,4,1,4,2,0,-2.0,-1.0,0,0,0,0,1,1,21,26,27,31
8323,2020,7,1,3,16.0,43.0,7,3.0,3.0,7.0,-27.0,46.0,59.0,49,0,0.0,0.0,0,0,2,3,0,5,1,0,0.0,1.0,0,0,0,0,1,1,20,22,29,21
8324,2020,7,1,31,20.0,35.0,5,4.0,7.0,3.0,-15.0,57.0,55.0,74,0,72.0,0.0,0,1,1,5,0,4,1,0,-1.0,0.0,0,0,0,0,0,0,24,30,32,27
8325,2020,7,1,8,20.0,45.0,12,0.0,9.0,3.5,-25.0,52.0,65.0,84,0,0.0,0.0,0,0,3,3,0,4,2,0,-1.0,1.0,0,0,0,0,0,0,30,30,29,20
8326,2020,7,1,26,39.0,29.0,28,3.0,4.0,-7.5,10.0,48.5,68.0,83,0,0.0,0.0,0,0,2,4,0,1,5,0,1.0,-5.0,0,0,0,0,0,1,22,25,20,30
8327,2020,7,1,9,6.0,33.0,27,1.0,8.0,-3.0,-27.0,44.5,39.0,53,0,0.0,0.0,0,0,2,3,0,3,3,0,0.0,1.0,0,0,0,0,0,0,21,22,24,21
8328,2020,7,1,10,27.0,24.0,29,9.0,9.0,-6.5,3.0,50.0,51.0,69,0,72.0,0.0,0,1,4,2,0,3,3,0,3.0,-1.0,0,0,0,0,1,1,30,30,23,23
8329,2020,7,1,25,10.0,18.0,0,1.0,1.0,10.0,-8.0,46.0,28.0,67,0,0.0,0.0,0,0,0,6,0,4,2,0,0.0,-2.0,0,0,0,0,1,1,12,30,26,28
8330,2020,7,1,16,24.0,27.0,11,4.0,2.0,-1.0,-3.0,51.0,51.0,47,0,0.0,0.0,0,0,5,0,0,5,0,0,1.0,1.0,0,0,0,0,0,1,32,25,31,18
8331,2020,7,1,21,25.0,3.0,23,6.0,6.0,-1.0,22.0,45.0,28.0,41,0,0.0,0.0,0,0,1,5,0,2,4,0,-5.0,-1.0,0,0,0,0,1,1,18,27,28,36
8332,2020,7,1,17,24.0,10.0,1,8.0,7.0,-6.0,14.0,45.0,34.0,83,0,0.0,0.0,0,0,4,2,0,5,1,0,-1.0,2.0,0,0,0,0,0,1,25,19,21,19
8333,2020,8,1,29,17.0,25.0,14,9.0,9.0,-2.0,-8.0,51.0,42.0,39,0,0.0,0.0,0,0,3,4,0,1,6,0,-2.0,-1.0,0,0,0,0,1,1,23,24,26,29
8334,2020,8,1,30,24.0,28.0,11,2.0,2.0,-4.0,-4.0,46.0,52.0,42,0,0.0,0.0,0,0,5,2,0,6,0,0,-1.0,2.0,0,0,0,0,1,1,29,17,30,19
8335,2020,8,1,0,24.0,21.0,9,1.0,1.0,-4.5,3.0,40.5,45.0,71,0,0.0,0.0,0,0,5,2,0,2,4,0,1.0,-1.0,0,0,0,0,1,1,24,25,19,23
8336,2020,8,1,1,23.0,26.0,10,7.0,9.0,4.0,-3.0,43.0,49.0,1,0,0.0,0.0,0,0,5,2,0,4,2,0,-1.0,0.0,0,0,0,0,0,1,19,20,30,29
8337,2020,8,1,2,31.0,20.0,16,2.0,4.0,7.0,11.0,50.5,51.0,48,0,0.0,0.0,0,0,1,5,1,5,1,0,-3.0,-1.0,0,0,0,0,0,1,23,27,31,25
8338,2020,8,1,15,6.0,16.0,8,2.0,0.0,-1.5,-10.0,48.0,22.0,46,0,0.0,0.0,0,0,5,2,0,3,3,0,1.0,0.0,0,0,0,0,0,1,28,31,28,32
8339,2020,8,1,3,31.0,30.0,26,3.0,3.0,3.5,1.0,44.5,61.0,49,0,0.0,0.0,0,0,2,4,0,2,4,0,-1.0,0.0,0,0,0,0,1,1,19,25,24,25
8340,2020,8,1,4,21.0,41.0,6,7.0,4.0,3.0,-20.0,49.5,62.0,55,0,72.0,0.0,0,1,3,3,0,5,2,0,1.0,2.0,0,0,0,0,0,0,26,27,26,19
8341,2020,8,1,5,22.0,28.0,18,7.0,7.0,-6.5,-6.0,50.0,50.0,5,0,0.0,0.0,0,0,5,1,0,2,5,0,1.0,1.0,0,0,0,0,1,1,32,26,25,32
8342,2020,8,1,7,35.0,9.0,25,3.0,1.0,-19.5,26.0,49.0,44.0,7,0,0.0,0.0,0,0,6,1,0,0,7,0,2.0,0.0,0,0,0,0,0,1,31,20,12,29
8343,2020,8,1,24,28.0,17.0,17,1.0,8.0,3.5,11.0,45.5,45.0,78,0,0.0,0.0,0,0,4,3,0,5,2,0,3.0,1.0,0,0,0,0,0,0,26,18,25,17
8344,2020,8,1,19,23.0,9.0,23,6.0,6.0,-11.5,14.0,42.5,32.0,56,0,0.0,0.0,0,0,2,4,1,2,5,0,1.0,-2.0,0,0,0,0,1,1,23,28,25,34
8345,2020,8,1,20,37.0,27.0,27,8.0,8.0,-3.0,10.0,53.5,64.0,54,0,0.0,0.0,0,0,5,1,0,4,3,0,0.0,2.0,0,0,0,0,1,1,33,28,25,19
8346,2020,8,1,13,23.0,25.0,12,6.0,9.0,12.5,-2.0,45.0,48.0,67,0,0.0,0.0,0,0,1,6,0,5,2,0,-1.0,2.0,0,0,0,0,0,1,17,24,31,20
8347,2020,9,1,27,17.0,34.0,5,8.0,7.0,7.5,-17.0,48.5,51.0,70,0,0.0,0.0,0,0,4,4,0,5,2,0,-1.0,-1.0,0,0,0,0,0,1,26,21,31,26
8348,2020,9,1,22,31.0,34.0,24,8.0,1.0,-5.5,-3.0,49.0,65.0,31,0,72.0,0.0,0,1,5,3,0,4,3,0,-1.0,0.0,0,0,0,0,0,0,29,20,26,18
8349,2020,9,1,14,34.0,27.0,3,9.0,3.0,-4.0,7.0,49.0,61.0,79,0,72.0,0.0,0,1,2,6,0,3,4,0,1.0,1.0,0,0,0,0,0,0,26,28,21,26
8350,2020,9,1,0,44.0,34.0,20,1.0,8.0,3.0,10.0,55.0,78.0,71,0,0.0,0.0,0,0,6,2,0,6,1,0,2.0,1.0,0,0,0,0,0,0,24,24,34,28
8351,2020,9,1,23,19.0,24.0,11,6.0,2.0,14.0,-5.0,44.0,43.0,75,0,72.0,0.0,0,1,2,6,0,7,0,0,-3.0,3.0,0,0,0,0,0,0,23,33,30,20
8352,2020,9,1,6,10.0,24.0,30,4.0,2.0,1.0,-14.0,48.0,34.0,63,0,72.0,0.0,0,1,5,2,0,5,2,0,0.0,0.0,0,0,0,0,0,1,28,19,29,18
8353,2020,9,1,28,25.0,27.0,31,4.0,4.0,6.5,-2.0,49.5,52.0,80,0,0.0,0.0,0,0,1,7,0,2,6,0,-7.0,1.0,0,0,0,0,1,1,22,31,23,31
8354,2020,9,1,7,33.0,31.0,29,3.0,9.0,-10.0,2.0,51.5,64.0,7,0,0.0,0.0,0,0,7,1,0,3,5,0,3.0,-3.0,0,0,0,0,0,0,31,19,22,24
8355,2020,9,1,26,26.0,31.0,8,3.0,0.0,1.0,-5.0,52.5,57.0,83,0,0.0,0.0,0,0,2,5,0,4,3,0,-1.0,1.0,0,0,0,0,0,1,25,26,26,29
8356,2020,9,1,18,34.0,20.0,4,7.0,7.0,-4.0,14.0,52.0,54.0,72,0,72.0,0.0,0,1,2,5,0,3,4,0,0.0,-1.0,0,0,0,0,1,1,26,30,25,29
8357,2020,9,1,12,3.0,38.0,10,9.0,9.0,-4.0,-35.0,50.5,41.0,44,0,0.0,0.0,0,0,6,2,0,5,2,0,3.0,1.0,0,0,0,0,1,1,30,20,29,28
8358,2020,9,1,16,24.0,17.0,1,4.0,7.0,-6.5,7.0,47.0,41.0,47,0,0.0,0.0,0,0,5,2,0,5,3,0,-2.0,-2.0,0,0,0,0,0,0,29,26,20,20
8359,2020,9,1,21,20.0,23.0,13,6.0,6.0,-2.5,-3.0,43.0,43.0,41,0,0.0,0.0,0,0,2,6,0,1,7,0,-1.0,-2.0,0,0,0,0,1,1,19,23,18,24
8360,2020,9,1,25,27.0,30.0,9,1.0,1.0,9.5,-3.0,41.5,57.0,67,0,0.0,0.0,0,0,0,8,0,2,5,0,0.0,-2.0,0,0,0,0,1,1,11,29,19,23
8361,2020,10,1,16,17.0,34.0,6,4.0,4.0,-1.0,-17.0,48.5,51.0,47,0,0.0,0.0,0,0,6,2,0,5,3,0,1.0,-1.0,0,0,0,0,1,1,29,25,26,20
8362,2020,10,1,22,32.0,30.0,0,8.0,1.0,-2.5,2.0,56.0,62.0,31,0,72.0,0.0,0,1,5,3,0,7,2,0,0.0,3.0,0,0,0,0,0,0,29,22,26,25
8363,2020,10,1,29,23.0,46.0,12,9.0,9.0,6.0,-23.0,51.0,69.0,39,0,0.0,0.0,0,0,3,6,0,6,3,0,-4.0,-1.0,0,0,0,0,1,1,23,25,27,22
8364,2020,10,1,15,10.0,7.0,31,2.0,4.0,-4.0,3.0,45.5,17.0,46,0,0.0,0.0,0,0,6,3,0,2,6,0,1.0,0.0,0,0,0,0,0,1,25,29,24,30
8365,2020,10,1,4,30.0,27.0,21,7.0,6.0,-3.0,3.0,46.0,57.0,55,0,72.0,0.0,0,1,3,5,0,2,6,0,-2.0,0.0,0,0,0,0,0,1,24,30,19,23
8366,2020,10,1,5,24.0,20.0,28,7.0,4.0,-14.0,4.0,47.5,44.0,5,0,0.0,0.0,0,0,6,2,0,1,7,0,1.0,0.0,0,0,0,0,0,0,31,25,22,30
8367,2020,10,1,8,37.0,12.0,3,0.0,3.0,-3.5,25.0,50.5,49.0,84,0,0.0,0.0,0,0,5,3,0,3,5,0,2.0,-1.0,0,0,0,0,0,1,27,28,21,27
